Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:00 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0102
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,KO1
Subject Mass (G), 27.1 
ko 349,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
638,0102,8/27/2014 6:40:45 AM ,3307,20.89,20.60,0.29,10.0,2730,0.062,0.309,0.247,8.3,0.826,0.4,0.50,STABLE,0.01,13.50,643,141,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
639,0102,8/27/2014 6:51:15 AM ,3168,20.89,20.61,0.28,10.0,2599,0.061,0.297,0.235,8.3,0.820,0.4,0.50,STABLE,0.00,13.50,326,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
640,0102,8/27/2014 7:01:45 AM ,3488,20.89,20.59,0.30,10.0,2684,0.061,0.305,0.243,8.3,0.770,0.5,0.50,STABLE,-0.01,13.49,28,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
641,0102,8/27/2014 7:12:15 AM ,2848,20.89,20.64,0.25,10.0,2284,0.061,0.268,0.207,8.3,0.802,0.4,0.50,STABLE,0.13,13.62,73,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
642,0102,8/27/2014 7:22:45 AM ,3525,20.89,20.58,0.31,10.1,2785,0.061,0.313,0.252,8.3,0.790,0.5,0.50,STABLE,0.00,13.62,35,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
643,0102,8/27/2014 7:33:15 AM ,3156,20.89,20.62,0.27,10.1,2515,0.061,0.289,0.228,8.3,0.797,0.4,0.50,STABLE,0.00,13.62,47,26,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
644,0102,8/27/2014 7:43:45 AM ,2679,20.89,20.66,0.23,10.1,2139,0.061,0.255,0.194,8.3,0.799,0.3,0.50,STABLE,0.00,13.62,30,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
645,0102,8/27/2014 7:54:15 AM ,2863,20.89,20.64,0.25,10.1,2266,0.061,0.266,0.205,8.3,0.791,0.4,0.50,STABLE,0.00,13.62,16,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
646,0102,8/27/2014 8:04:45 AM ,2709,20.89,20.65,0.24,10.1,2228,0.061,0.263,0.202,8.4,0.823,0.4,0.50,STABLE,0.13,13.75,137,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
647,0102,8/27/2014 8:15:15 AM ,3088,20.89,20.62,0.27,10.1,2609,0.061,0.297,0.236,8.4,0.845,0.4,0.50,STABLE,0.00,13.75,24,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
648,0102,8/27/2014 8:25:45 AM ,2932,20.89,20.63,0.26,10.1,2470,0.061,0.284,0.223,8.4,0.843,0.4,0.50,STABLE,0.00,13.75,69,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
649,0102,8/27/2014 8:36:15 AM ,2446,20.89,20.68,0.21,10.1,2074,0.061,0.248,0.188,8.4,0.848,0.3,0.50,STABLE,0.00,13.75,123,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
650,0102,8/27/2014 8:46:45 AM ,2776,20.89,20.65,0.24,10.2,2229,0.060,0.262,0.202,8.4,0.803,0.4,0.50,STABLE,0.00,13.75,29,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
651,0102,8/27/2014 8:57:15 AM ,2779,20.89,20.65,0.24,10.2,2244,0.060,0.263,0.203,8.4,0.808,0.4,0.50,STABLE,0.00,13.75,36,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
652,0102,8/27/2014 9:07:45 AM ,3003,20.91,20.65,0.26,10.2,2222,0.060,0.261,0.201,8.4,0.740,0.4,0.50,STABLE,0.00,13.75,31,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
653,0102,8/27/2014 9:18:15 AM ,3057,20.89,20.62,0.27,10.2,2607,0.060,0.296,0.236,8.4,0.853,0.4,0.50,STABLE,0.00,13.75,295,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
654,0102,8/27/2014 9:28:45 AM ,3737,20.89,20.57,0.33,10.2,3060,0.060,0.337,0.277,8.4,0.819,0.5,0.50,DYNAMIC,0.00,13.75,603,259,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
655,0102,8/27/2014 9:39:15 AM ,3233,20.89,20.61,0.28,10.2,2603,0.060,0.295,0.236,8.5,0.805,0.4,0.50,STABLE,0.02,13.77,530,186,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
656,0102,8/27/2014 9:49:45 AM ,3055,20.89,20.62,0.27,10.3,2523,0.060,0.288,0.228,8.5,0.826,0.4,0.50,STABLE,0.00,13.77,214,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
657,0102,8/27/2014 10:00:15 AM ,3297,20.89,20.61,0.28,10.3,2496,0.060,0.286,0.226,8.5,0.757,0.4,0.50,STABLE,0.00,13.77,14,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
658,0102,8/27/2014 10:10:45 AM ,2667,20.89,20.66,0.23,10.3,2090,0.060,0.249,0.189,8.5,0.784,0.3,0.50,STABLE,0.00,13.77,11,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
659,0102,8/27/2014 10:21:15 AM ,3012,20.89,20.63,0.26,10.3,2339,0.060,0.272,0.211,8.5,0.777,0.4,0.50,STABLE,0.00,13.77,7,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
660,0102,8/27/2014 10:31:45 AM ,3200,20.89,20.62,0.28,10.3,2600,0.060,0.295,0.235,8.5,0.813,0.4,0.50,STABLE,0.18,13.95,111,48,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
661,0102,8/27/2014 10:42:15 AM ,2902,20.90,20.64,0.25,10.3,2449,0.060,0.281,0.221,8.5,0.844,0.4,0.50,STABLE,0.00,13.95,18,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
662,0102,8/27/2014 10:52:45 AM ,2603,20.90,20.67,0.23,10.3,2206,0.060,0.259,0.199,8.5,0.847,0.3,0.50,STABLE,0.00,13.95,13,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
663,0102,8/27/2014 11:03:15 AM ,2773,20.90,20.66,0.24,10.3,2347,0.060,0.272,0.212,8.5,0.846,0.4,0.50,STABLE,0.00,13.95,50,28,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
664,0102,8/27/2014 11:13:45 AM ,2855,20.90,20.65,0.25,10.4,2367,0.060,0.274,0.214,8.6,0.829,0.4,0.50,STABLE,0.00,13.95,21,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
665,0102,8/27/2014 11:24:15 AM ,-48,20.91,20.92,0.00,10.4,-41,0.052,0.048,-0.004,8.6,0.851,0.0,0.50,STABLE,0.00,13.95,68,52,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
666,0102,8/27/2014 11:34:45 AM ,-9,20.92,20.92,0.00,10.4,-2,0.048,0.048,0.000,8.6,0.256,0.0,0.50,STABLE,0.00,13.95,0,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,

:EVENTS
