Oxymax CSV File 

CSV Generation Date,7/11/2017 3:32:03 PM 
Experiment Started,8/22/2014 3:07:31 PM
Data Filename,\\Cifs2\bankslab$\CLAMS\METABOLIC BWH\Katie's Computer\CLAMS\CLAMS runs\Victor Navarro\2014-08-22 Experiment 1 (second half).CDTA

Group/Cage,0103
O2 Calibration Date,
CO2 Calibration Date,
Subject ID,WT2
Subject Mass (G), 27.4 
wt353,

Reference Settle Time (s), 85 
Reference Measure Time (s), 5 
Cage Settle Time (s), 85 
Cage Measure Time (s), 5 
Reference Method,EVRYNN=6
Heat Calculation Method,STD_0


:DATA
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
INTERVAL,CHAN,DATE/TIME,VO2,O2IN,O2OUT,DO2,ACCO2,VCO2,CO2IN,CO2OUT,DCO2,ACCCO2,RER,HEAT,FLOW,STATUS1,FEED1,FEED1 ACC,XTOT,XAMB,BODY TEMP,RH SAMP,RH REF,RH PURGE,RH AMB,TEMP AMB,
#,,,ml/kg/hr,%,%,%,l,ml/kg/hr,%,%,%,l,,kcal/hr,LPM,,GRAMS,GRAMS,COUNTS,COUNTS,degC,%,%,%,%,degC,
===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,===============,
107,0103,8/23/2014 9:46:45 AM ,3306,20.90,20.60,0.29,1.9,2708,0.059,0.309,0.250,1.6,0.819,0.4,0.49,STABLE,0.00,3.85,159,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
108,0103,8/23/2014 9:57:15 AM ,3833,20.90,20.55,0.34,1.9,3314,0.059,0.365,0.306,1.6,0.864,0.5,0.49,STABLE,0.06,3.91,347,106,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
109,0103,8/23/2014 10:07:45 AM ,3167,20.90,20.61,0.28,1.9,2745,0.059,0.312,0.254,1.6,0.867,0.4,0.49,STABLE,0.00,3.91,110,4,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
110,0103,8/23/2014 10:18:15 AM ,3227,20.90,20.61,0.29,1.9,2665,0.058,0.305,0.246,1.7,0.826,0.4,0.49,STABLE,0.00,3.91,30,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
111,0103,8/23/2014 10:28:45 AM ,3176,20.90,20.62,0.28,2.0,2565,0.058,0.295,0.237,1.7,0.808,0.4,0.49,STABLE,0.01,3.92,75,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
112,0103,8/23/2014 10:39:15 AM ,3471,20.90,20.59,0.31,2.0,2800,0.058,0.317,0.259,1.7,0.807,0.5,0.49,STABLE,-0.01,3.91,80,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
113,0103,8/23/2014 10:49:45 AM ,4343,20.90,20.51,0.39,2.0,3686,0.058,0.398,0.340,1.7,0.849,0.6,0.49,STABLE,0.07,3.98,803,358,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
114,0103,8/23/2014 11:00:15 AM ,3874,20.90,20.55,0.35,2.0,3447,0.058,0.376,0.318,1.7,0.890,0.5,0.49,STABLE,-0.01,3.97,761,398,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
115,0103,8/23/2014 11:10:45 AM ,3924,20.90,20.55,0.35,2.0,3374,0.058,0.371,0.313,1.7,0.860,0.5,0.49,STABLE,0.01,3.98,412,42,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
116,0103,8/23/2014 11:21:15 AM ,3274,20.90,20.61,0.29,2.1,2667,0.058,0.305,0.247,1.7,0.814,0.4,0.49,STABLE,-0.01,3.97,49,5,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
117,0103,8/23/2014 11:31:45 AM ,3348,20.90,20.60,0.30,2.1,2657,0.058,0.303,0.245,1.8,0.793,0.4,0.49,STABLE,0.01,3.98,214,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
118,0103,8/23/2014 11:42:15 AM ,3809,20.90,20.56,0.34,2.1,3048,0.058,0.339,0.282,1.8,0.800,0.5,0.49,STABLE,0.07,4.05,139,30,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
119,0103,8/23/2014 11:52:45 AM ,2925,20.90,20.64,0.26,2.1,2554,0.058,0.294,0.236,1.8,0.873,0.4,0.49,STABLE,0.01,4.06,246,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
120,0103,8/23/2014 12:03:15 PM ,3534,20.90,20.59,0.31,2.1,2892,0.057,0.324,0.267,1.8,0.818,0.5,0.49,STABLE,-0.01,4.05,170,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
121,0103,8/23/2014 12:13:45 PM ,3191,20.90,20.61,0.28,2.1,2638,0.057,0.301,0.244,1.8,0.827,0.4,0.49,STABLE,0.01,4.06,27,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
122,0103,8/23/2014 12:24:15 PM ,3510,20.90,20.59,0.31,2.1,2810,0.057,0.317,0.259,1.8,0.800,0.5,0.49,STABLE,-0.01,4.05,69,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
123,0103,8/23/2014 12:34:45 PM ,3311,20.90,20.61,0.29,2.2,2679,0.057,0.305,0.248,1.8,0.809,0.4,0.49,STABLE,0.01,4.06,20,2,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
124,0103,8/23/2014 12:45:15 PM ,3135,20.90,20.62,0.28,2.2,2661,0.057,0.303,0.246,1.8,0.849,0.4,0.49,STABLE,0.00,4.06,228,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
125,0103,8/23/2014 12:55:45 PM ,3898,20.90,20.55,0.35,2.2,3332,0.057,0.365,0.308,1.9,0.855,0.5,0.49,STABLE,0.00,4.06,322,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
126,0103,8/23/2014 1:06:15 PM ,3280,20.90,20.61,0.29,2.2,2629,0.057,0.300,0.243,1.9,0.801,0.4,0.49,STABLE,0.00,4.06,36,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
127,0103,8/23/2014 1:16:45 PM ,3571,20.91,20.60,0.31,2.2,2635,0.057,0.301,0.243,1.9,0.738,0.5,0.49,STABLE,0.00,4.06,35,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
128,0103,8/23/2014 1:27:15 PM ,3554,20.90,20.59,0.32,2.2,2874,0.057,0.323,0.265,1.9,0.809,0.5,0.49,STABLE,0.10,4.16,188,69,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
129,0103,8/23/2014 1:37:45 PM ,3914,20.90,20.55,0.35,2.3,3479,0.057,0.378,0.321,1.9,0.889,0.5,0.49,STABLE,0.00,4.16,345,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
130,0103,8/23/2014 1:48:15 PM ,3646,20.90,20.58,0.32,2.3,3014,0.057,0.335,0.278,1.9,0.827,0.5,0.49,STABLE,0.00,4.16,224,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
131,0103,8/23/2014 1:58:45 PM ,3347,20.90,20.60,0.30,2.3,2711,0.057,0.308,0.251,1.9,0.810,0.4,0.49,STABLE,0.00,4.16,15,1,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
132,0103,8/23/2014 2:09:15 PM ,3306,20.90,20.61,0.29,2.3,2705,0.057,0.307,0.250,2.0,0.818,0.4,0.49,STABLE,0.00,4.16,173,14,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
133,0103,8/23/2014 2:19:45 PM ,3454,20.90,20.60,0.31,2.3,2768,0.057,0.313,0.256,2.0,0.801,0.5,0.49,STABLE,0.00,4.16,334,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
134,0103,8/23/2014 2:30:15 PM ,3331,20.90,20.61,0.30,2.3,2688,0.057,0.305,0.248,2.0,0.807,0.4,0.49,STABLE,0.01,4.17,192,34,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
135,0103,8/23/2014 2:40:45 PM ,3134,20.90,20.62,0.28,2.4,2547,0.057,0.292,0.235,2.0,0.813,0.4,0.49,STABLE,0.00,4.17,141,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
136,0103,8/23/2014 2:51:15 PM ,3696,20.90,20.57,0.33,2.4,3232,0.057,0.355,0.299,2.0,0.875,0.5,0.49,STABLE,0.03,4.20,462,58,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
137,0103,8/23/2014 3:01:45 PM ,3356,20.90,20.60,0.30,2.4,2828,0.057,0.318,0.261,2.0,0.843,0.4,0.49,STABLE,0.00,4.20,243,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
138,0103,8/23/2014 3:12:15 PM ,3402,20.90,20.60,0.30,2.4,2715,0.057,0.308,0.251,2.0,0.798,0.4,0.49,STABLE,0.00,4.20,101,54,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
139,0103,8/23/2014 3:22:45 PM ,3361,20.90,20.60,0.30,2.4,2641,0.057,0.302,0.245,2.1,0.786,0.4,0.49,STABLE,0.00,4.20,136,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
140,0103,8/23/2014 3:33:15 PM ,3289,20.90,20.61,0.29,2.4,2541,0.057,0.292,0.235,2.1,0.772,0.4,0.49,STABLE,0.01,4.21,28,8,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
141,0103,8/23/2014 3:43:45 PM ,3217,20.90,20.61,0.29,2.5,2683,0.057,0.305,0.248,2.1,0.834,0.4,0.49,STABLE,0.15,4.36,201,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
142,0103,8/23/2014 3:54:15 PM ,3180,20.90,20.61,0.29,2.5,2801,0.057,0.316,0.259,2.1,0.881,0.4,0.49,STABLE,0.00,4.36,490,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
143,0103,8/23/2014 4:04:45 PM ,3221,20.90,20.61,0.29,2.5,2713,0.057,0.308,0.251,2.1,0.842,0.4,0.49,STABLE,0.00,4.36,106,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
144,0103,8/23/2014 4:15:15 PM ,3381,20.90,20.60,0.30,2.5,2822,0.057,0.317,0.260,2.1,0.835,0.4,0.49,STABLE,0.00,4.36,146,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
145,0103,8/23/2014 4:25:45 PM ,3718,20.90,20.57,0.34,2.5,3313,0.057,0.363,0.306,2.1,0.891,0.5,0.49,STABLE,0.01,4.37,387,81,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
146,0103,8/23/2014 4:36:15 PM ,3347,20.90,20.60,0.30,2.5,2778,0.057,0.313,0.257,2.1,0.830,0.4,0.49,STABLE,-0.01,4.36,186,7,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
147,0103,8/23/2014 4:46:45 PM ,3476,20.90,20.60,0.31,2.6,2736,0.057,0.310,0.253,2.2,0.787,0.5,0.49,DYNAMIC,0.08,4.44,162,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
148,0103,8/23/2014 4:57:15 PM ,3336,20.90,20.60,0.30,2.6,2908,0.057,0.325,0.269,2.2,0.872,0.4,0.49,STABLE,0.03,4.47,200,55,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
149,0103,8/23/2014 5:07:45 PM ,3751,20.90,20.56,0.34,2.6,3321,0.057,0.365,0.308,2.2,0.885,0.5,0.49,STABLE,0.00,4.47,195,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
150,0103,8/23/2014 5:18:15 PM ,3597,20.90,20.58,0.32,2.6,2913,0.057,0.326,0.269,2.2,0.810,0.5,0.49,STABLE,0.00,4.47,65,0,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
151,0103,8/23/2014 5:28:45 PM ,3303,20.90,20.61,0.29,2.6,2664,0.057,0.303,0.246,2.2,0.807,0.4,0.49,STABLE,0.00,4.47,62,27,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
152,0103,8/23/2014 5:39:15 PM ,3541,20.90,20.59,0.31,2.6,2846,0.057,0.320,0.263,2.2,0.804,0.5,0.49,STABLE,0.05,4.52,78,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
153,0103,8/23/2014 5:49:45 PM ,3226,20.90,20.61,0.29,2.7,2708,0.057,0.307,0.250,2.2,0.839,0.4,0.49,STABLE,0.00,4.52,72,12,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
154,0103,8/23/2014 6:00:15 PM ,4105,20.90,20.53,0.37,2.7,3560,0.057,0.386,0.329,2.3,0.867,0.5,0.49,STABLE,0.01,4.53,380,70,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
155,0103,8/23/2014 6:10:45 PM ,3025,20.90,20.63,0.27,2.7,2662,0.057,0.303,0.246,2.3,0.880,0.4,0.49,STABLE,0.08,4.61,234,92,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
156,0103,8/23/2014 6:21:15 PM ,3381,20.90,20.60,0.30,2.7,2888,0.057,0.324,0.267,2.3,0.854,0.5,0.49,STABLE,0.01,4.62,61,10,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
157,0103,8/23/2014 6:31:45 PM ,3308,20.90,20.61,0.30,2.7,2764,0.057,0.312,0.255,2.3,0.835,0.4,0.49,STABLE,0.00,4.62,232,58,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
158,0103,8/23/2014 6:42:15 PM ,4117,20.90,20.53,0.37,2.7,3454,0.057,0.376,0.319,2.3,0.839,0.5,0.49,STABLE,0.10,4.72,421,67,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
159,0103,8/23/2014 6:52:45 PM ,3934,20.90,20.55,0.35,2.8,3342,0.057,0.366,0.308,2.3,0.850,0.5,0.49,STABLE,-0.01,4.71,212,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
160,0103,8/23/2014 7:03:15 PM ,3909,20.90,20.55,0.35,2.8,3200,0.058,0.354,0.297,2.3,0.819,0.5,0.49,STABLE,0.05,4.76,318,72,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
161,0103,8/23/2014 7:13:45 PM ,4656,20.90,20.48,0.42,2.8,3980,0.058,0.426,0.368,2.4,0.855,0.6,0.49,DYNAMIC,0.10,4.86,1347,808,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
162,0103,8/23/2014 7:24:15 PM ,4472,20.90,20.50,0.40,2.8,3964,0.058,0.425,0.366,2.4,0.886,0.6,0.49,STABLE,0.02,4.88,653,161,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
163,0103,8/23/2014 7:34:45 PM ,3858,20.90,20.55,0.35,2.8,3300,0.059,0.364,0.305,2.4,0.855,0.5,0.49,STABLE,0.00,4.88,238,44,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
164,0103,8/23/2014 7:45:15 PM ,4577,20.90,20.49,0.41,2.9,3791,0.059,0.409,0.350,2.4,0.828,0.6,0.49,STABLE,0.10,4.98,467,153,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
165,0103,8/23/2014 7:55:45 PM ,4302,20.90,20.51,0.39,2.9,3753,0.059,0.406,0.346,2.4,0.872,0.6,0.49,STABLE,0.04,5.02,530,187,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
166,0103,8/23/2014 8:06:15 PM ,3700,20.90,20.57,0.33,2.9,3079,0.060,0.344,0.285,2.5,0.832,0.5,0.49,STABLE,0.00,5.02,145,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
167,0103,8/23/2014 8:16:45 PM ,4881,20.90,20.46,0.44,2.9,4227,0.060,0.452,0.392,2.5,0.866,0.7,0.49,STABLE,0.18,5.20,1075,630,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
168,0103,8/23/2014 8:27:15 PM ,4289,20.90,20.51,0.39,2.9,3778,0.060,0.410,0.350,2.5,0.881,0.6,0.49,STABLE,0.06,5.26,766,392,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
169,0103,8/23/2014 8:37:45 PM ,3736,20.89,20.56,0.34,3.0,3196,0.060,0.358,0.297,2.5,0.856,0.5,0.49,STABLE,0.01,5.27,231,24,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
170,0103,8/23/2014 8:48:15 PM ,3659,20.89,20.57,0.33,3.0,3071,0.060,0.344,0.284,2.5,0.839,0.5,0.49,STABLE,0.00,5.27,39,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
171,0103,8/23/2014 8:58:45 PM ,4250,20.90,20.52,0.38,3.0,3507,0.060,0.384,0.324,2.5,0.825,0.6,0.49,STABLE,0.08,5.35,202,80,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
172,0103,8/23/2014 9:09:15 PM ,3579,20.90,20.57,0.32,3.0,3109,0.060,0.348,0.287,2.6,0.869,0.5,0.49,STABLE,0.00,5.35,113,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
173,0103,8/23/2014 9:19:45 PM ,4270,20.90,20.51,0.38,3.0,3726,0.061,0.405,0.344,2.6,0.872,0.6,0.49,STABLE,0.00,5.35,409,147,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
174,0103,8/23/2014 9:30:15 PM ,3663,20.90,20.57,0.33,3.1,3196,0.061,0.356,0.295,2.6,0.872,0.5,0.49,STABLE,0.11,5.46,338,143,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
175,0103,8/23/2014 9:40:45 PM ,3523,20.90,20.58,0.32,3.1,3051,0.061,0.343,0.282,2.6,0.866,0.5,0.49,STABLE,0.00,5.46,94,33,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
176,0103,8/23/2014 9:51:15 PM ,4593,20.90,20.48,0.41,3.1,4097,0.061,0.439,0.378,2.6,0.892,0.6,0.49,STABLE,0.06,5.52,747,369,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
177,0103,8/23/2014 10:01:45 PM ,4609,20.90,20.48,0.42,3.1,4090,0.061,0.439,0.378,2.6,0.887,0.6,0.49,STABLE,0.14,5.66,1702,1096,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
178,0103,8/23/2014 10:12:15 PM ,4660,20.90,20.48,0.42,3.1,4103,0.061,0.440,0.379,2.7,0.880,0.6,0.49,STABLE,0.07,5.73,1377,837,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
179,0103,8/23/2014 10:22:45 PM ,4005,20.88,20.52,0.36,3.2,3685,0.061,0.402,0.341,2.7,0.920,0.5,0.49,STABLE,0.00,5.73,518,57,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
180,0103,8/23/2014 10:33:15 PM ,3417,20.90,20.59,0.31,3.2,2928,0.061,0.333,0.272,2.7,0.857,0.5,0.49,STABLE,0.00,5.73,162,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
181,0103,8/23/2014 10:43:45 PM ,3469,20.90,20.59,0.31,3.2,2917,0.061,0.331,0.269,2.7,0.841,0.5,0.49,STABLE,-0.01,5.72,62,16,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
182,0103,8/23/2014 10:54:15 PM ,4787,20.89,20.46,0.43,3.2,4227,0.061,0.451,0.390,2.7,0.883,0.6,0.49,STABLE,0.20,5.92,1178,659,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
183,0103,8/23/2014 11:04:45 PM ,4851,20.90,20.46,0.44,3.2,4312,0.061,0.459,0.398,2.7,0.889,0.7,0.49,STABLE,0.06,5.98,1362,812,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
184,0103,8/23/2014 11:15:15 PM ,4111,20.90,20.53,0.37,3.3,3563,0.061,0.391,0.330,2.8,0.867,0.6,0.49,STABLE,0.00,5.98,806,374,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
185,0103,8/23/2014 11:25:45 PM ,3552,20.90,20.58,0.32,3.3,2961,0.062,0.335,0.274,2.8,0.834,0.5,0.49,STABLE,0.00,5.98,219,18,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
186,0103,8/23/2014 11:36:15 PM ,3643,20.89,20.57,0.32,3.3,3001,0.062,0.339,0.277,2.8,0.824,0.5,0.49,STABLE,0.00,5.98,201,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
187,0103,8/23/2014 11:46:45 PM ,3339,20.90,20.60,0.30,3.3,2745,0.062,0.316,0.254,2.8,0.822,0.4,0.49,STABLE,0.00,5.98,66,17,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
188,0103,8/23/2014 11:57:15 PM ,4645,20.89,20.47,0.42,3.3,4077,0.062,0.439,0.377,2.8,0.878,0.6,0.49,STABLE,0.09,6.07,1684,1120,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
189,0103,8/24/2014 12:07:45 AM ,4471,20.89,20.49,0.40,3.4,3974,0.062,0.429,0.367,2.8,0.889,0.6,0.49,STABLE,0.04,6.11,859,322,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
190,0103,8/24/2014 12:18:15 AM ,3213,20.89,20.60,0.29,3.4,2754,0.062,0.317,0.254,2.9,0.857,0.4,0.49,STABLE,0.00,6.11,223,50,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
191,0103,8/24/2014 12:28:45 AM ,4258,20.89,20.51,0.38,3.4,3644,0.063,0.399,0.337,2.9,0.856,0.6,0.49,STABLE,0.02,6.13,360,73,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
192,0103,8/24/2014 12:39:15 AM ,3434,20.89,20.59,0.31,3.4,2827,0.063,0.324,0.261,2.9,0.823,0.5,0.49,STABLE,-0.01,6.12,168,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
193,0103,8/24/2014 12:49:45 AM ,3590,20.89,20.57,0.32,3.4,2868,0.063,0.330,0.267,2.9,0.799,0.5,0.49,STABLE,0.00,6.12,126,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
194,0103,8/24/2014 1:00:15 AM ,5093,20.89,20.44,0.46,3.4,4301,0.063,0.460,0.397,2.9,0.844,0.7,0.49,STABLE,0.18,6.30,1048,540,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
195,0103,8/24/2014 1:10:45 AM ,4397,20.88,20.48,0.40,3.5,4019,0.063,0.437,0.374,2.9,0.914,0.6,0.49,STABLE,0.03,6.33,1016,512,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
196,0103,8/24/2014 1:21:15 AM ,3110,20.89,20.61,0.28,3.5,2704,0.064,0.313,0.250,3.0,0.869,0.4,0.49,STABLE,0.00,6.33,166,9,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
197,0103,8/24/2014 1:31:45 AM ,3967,20.89,20.54,0.35,3.5,3239,0.063,0.363,0.299,3.0,0.817,0.5,0.49,STABLE,0.00,6.33,161,25,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
198,0103,8/24/2014 1:42:15 AM ,3454,20.89,20.59,0.31,3.5,2778,0.063,0.321,0.258,3.0,0.804,0.5,0.49,STABLE,0.00,6.33,184,11,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
199,0103,8/24/2014 1:52:45 AM ,3916,20.89,20.55,0.35,3.5,3124,0.064,0.352,0.289,3.0,0.798,0.5,0.49,STABLE,0.03,6.36,252,131,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
200,0103,8/24/2014 2:03:15 AM ,4785,20.89,20.46,0.43,3.6,4082,0.064,0.442,0.378,3.0,0.853,0.6,0.49,STABLE,0.13,6.49,1229,690,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
201,0103,8/24/2014 2:13:45 AM ,4043,20.89,20.53,0.36,3.6,3514,0.064,0.388,0.325,3.0,0.869,0.5,0.49,STABLE,0.00,6.49,337,47,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
202,0103,8/24/2014 2:24:15 AM ,3434,20.89,20.58,0.31,3.6,2914,0.064,0.333,0.269,3.0,0.849,0.5,0.49,STABLE,0.00,6.49,210,23,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
203,0103,8/24/2014 2:34:45 AM ,3708,20.89,20.56,0.33,3.6,2952,0.064,0.336,0.273,3.1,0.796,0.5,0.49,DYNAMIC,0.00,6.49,69,19,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
204,0103,8/24/2014 2:45:15 AM ,3224,20.89,20.60,0.29,3.6,2735,0.063,0.316,0.253,3.1,0.848,0.4,0.49,STABLE,0.08,6.57,302,92,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
205,0103,8/24/2014 2:55:45 AM ,3320,20.89,20.59,0.30,3.6,2777,0.063,0.321,0.258,3.1,0.836,0.4,0.49,STABLE,0.00,6.57,99,3,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
206,0103,8/24/2014 3:06:15 AM ,3840,20.89,20.55,0.34,3.7,3077,0.063,0.349,0.286,3.1,0.801,0.5,0.49,STABLE,0.00,6.57,352,20,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
207,0103,8/24/2014 3:16:45 AM ,3216,20.89,20.60,0.29,3.7,2685,0.063,0.312,0.248,3.1,0.835,0.4,0.49,STABLE,0.00,6.57,80,15,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
208,0103,8/24/2014 3:27:15 AM ,3367,20.89,20.59,0.30,3.7,2724,0.063,0.315,0.252,3.1,0.809,0.4,0.49,STABLE,0.00,6.57,113,43,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
209,0103,8/24/2014 3:37:45 AM ,3668,20.89,20.57,0.33,3.7,2923,0.063,0.334,0.271,3.1,0.797,0.5,0.49,STABLE,0.01,6.58,92,6,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
210,0103,8/24/2014 3:48:15 AM ,4208,20.89,20.51,0.38,3.7,3700,0.063,0.406,0.342,3.2,0.879,0.6,0.49,STABLE,0.13,6.71,876,460,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
211,0103,8/24/2014 3:58:45 AM ,4248,20.88,20.49,0.39,3.8,3909,0.063,0.429,0.366,3.2,0.920,0.6,0.49,STABLE,0.09,6.80,1178,668,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
212,0103,8/24/2014 4:09:15 AM ,3721,20.89,20.56,0.33,3.8,3253,0.063,0.363,0.300,3.2,0.874,0.5,0.49,STABLE,0.00,6.80,413,59,0.0,ERR:0,ERR:0,ERR:0,ERR:0,ERR:0,
